time,cyklisté,chodci
Ikea,,Ikea,Olympia
2020-06-03 11:00,17079,16167,7204,16300
2020-06-03 12:00,17079,16167,7204,16300
2020-06-03 13:00,17079,16167,7204,16300
2020-06-03 14:00,17079,16167,7204,16300
2020-06-03 15:00,17079,16167,7204,16300
2020-06-03 16:00,17079,16167,7204,16300
2020-06-03 17:00,17079,16167,7204,16300
2020-06-03 18:00,17079,16167,7204,16300
2020-06-03 19:00,17079,16167,7204,16300
2020-06-03 20:00,17079,16167,7204,16300
2020-06-03 21:00,17079,16167,7204,16300
2020-06-03 22:00,17079,16167,7204,16300
2020-06-03 23:00,17079,16167,7204,16300
2020-06-04 00:00,17079,16167,7204,16300
2020-06-04 01:00,17079,16167,7204,16300
2020-06-04 02:00,17079,16167,7204,16300
2020-06-04 03:00,17079,16167,7204,16300
2020-06-04 04:00,17079,16167,7204,16300
2020-06-04 05:00,17079,16167,7204,16300
2020-06-04 06:00,17079,16167,7204,16300
2020-06-04 07:00,17079,16167,7204,16300
2020-06-04 08:00,17079,16167,7204,16300
2020-06-04 09:00,17079,16167,7204,16300
2020-06-04 10:00,17079,16167,7204,16300
2020-06-04 11:00,17079,16167,7204,16300
2020-06-04 12:00,17079,16167,7204,16300
2020-06-04 13:00,17079,16167,7204,16300
2020-06-04 14:00,17079,16167,7204,16300
2020-06-04 15:00,17079,16167,7204,16300
2020-06-04 16:00,17079,16167,7204,16300
2020-06-04 17:00,17079,16167,7204,16300
2020-06-04 18:00,17079,16167,7204,16300
2020-06-04 19:00,17079,16167,7204,16300
2020-06-04 20:00,17079,16167,7204,16300
2020-06-04 21:00,17079,16167,7204,16300
2020-06-04 22:00,17079,16167,7204,16300
2020-06-04 23:00,17079,16167,7204,16300
2020-06-05 00:00,17079,16167,7204,16300
2020-06-05 01:00,17079,16167,7204,16300
2020-06-05 02:00,17079,16167,7204,16300
2020-06-05 03:00,17079,16167,7204,16300
2020-06-05 04:00,17079,16167,7204,16300
2020-06-05 05:00,17079,16167,7204,16300
2020-06-05 06:00,17079,16167,7204,16300
2020-06-05 07:00,17079,16167,7204,16300
2020-06-05 08:00,17079,16167,7204,16300
2020-06-05 09:00,17079,16167,7204,16300
2020-06-05 10:00,17079,16167,7204,16300
2020-06-05 11:00,17079,16167,7204,16300
2020-06-05 12:00,17079,16167,7204,16300
2020-06-05 13:00,17079,16167,7204,16300
2020-06-05 14:00,17079,16167,7204,16300
2020-06-05 15:00,17079,16167,7204,16300
2020-06-05 16:00,17079,16167,7204,16300
2020-06-05 17:00,17079,16167,7204,16300
2020-06-05 18:00,17079,16167,7204,16300
2020-06-05 19:00,17079,16167,7204,16300
2020-06-05 20:00,17079,16167,7204,16300
2020-06-05 21:00,17079,16167,7204,16300
2020-06-05 22:00,17079,16167,7204,16300
2020-06-05 23:00,17079,16167,7204,16300
2020-06-06 00:00,17079,16167,7204,16300
2020-06-06 01:00,17079,16167,7204,16300
2020-06-06 02:00,17079,16167,7204,16300
2020-06-06 03:00,17079,16167,7204,16300
2020-06-06 04:00,17079,16167,7204,16300
2020-06-06 05:00,17079,16167,7204,16300
2020-06-06 06:00,17079,16167,7204,16300
2020-06-06 07:00,17079,16167,7204,16300
2020-06-06 08:00,17079,16167,7204,16300
2020-06-06 09:00,17079,16167,7204,16300
2020-06-06 10:00,17079,16167,7204,16300
2020-06-06 11:00,17079,16167,7204,16300
2020-06-06 12:00,17079,16167,7204,16300
2020-06-06 13:00,17079,16167,7204,16300
2020-06-06 14:00,17079,16167,7204,16300
2020-06-06 15:00,17079,16167,7204,16300
2020-06-06 16:00,17079,16167,7204,16300
2020-06-06 17:00,17079,16167,7204,16300
2020-06-06 18:00,17079,16167,7204,16300
2020-06-06 19:00,17079,16167,7204,16300
2020-06-06 20:00,17079,16167,7204,16300
2020-06-06 21:00,17079,16167,7204,16300
2020-06-06 22:00,17079,16167,7204,16300
2020-06-06 23:00,17079,16167,7204,16300
2020-06-07 00:00,17079,16167,7204,16300
2020-06-07 01:00,17079,16167,7204,16300
2020-06-07 02:00,17079,16167,7204,16300
2020-06-07 03:00,17079,16167,7204,16300
2020-06-07 11:00,17079,16167,7204,16300
2020-06-07 12:00,17079,16167,7204,16300
2020-06-07 13:00,17079,16167,7204,16300
2020-06-07 14:00,17079,16167,7204,16300
2020-06-07 15:00,17079,16167,7204,16300
2020-06-07 16:00,17079,16167,7204,16300
2020-06-07 17:00,17079,16167,7204,16300
2020-06-07 18:00,17079,16167,7204,16300
2020-06-07 19:00,17079,16167,7204,16300
2020-06-07 20:00,17079,16167,7204,16300
2020-06-07 21:00,17079,16167,7204,16300
2020-06-07 22:00,17079,16167,7204,16300
2020-06-07 23:00,17079,16167,7204,16300
2020-06-08 00:00,17079,16167,7204,16300
2020-06-08 01:00,17079,16167,7204,16300
2020-06-08 02:00,17079,16167,7204,16300
2020-06-08 03:00,17079,16167,7204,16300
2020-06-08 04:00,17079,16167,7204,16300
2020-06-08 05:00,17079,16167,7204,16300
2020-06-08 06:00,17079,16167,7204,16300
2020-06-08 07:00,17079,16167,7204,16300
2020-06-08 08:00,17079,16167,7204,16300
2020-06-08 09:00,17079,16167,7204,16300
2020-06-08 10:00,17079,16167,7204,16300
2020-06-08 11:00,17079,16167,7204,16300
2020-06-08 12:00,17079,16167,7204,16300
2020-06-08 13:00,17079,16167,7204,16300
2020-06-08 14:00,17089,16223,7214,16369
2020-06-08 15:00,17112,16230,7243,16382
2020-06-08 16:00,17138,16244,7268,16398
2020-06-08 17:00,17175,16254,7322,16416
2020-06-08 18:00,17231,16281,7379,16457
2020-06-08 19:00,17278,16339,7444,16506
2020-06-08 20:00,17333,16378,7470,16537
2020-06-08 21:00,17360,16427,7501,16564
2020-06-08 22:00,17376,16446,7514,16575
2020-06-08 23:00,17388,16450,7521,16577
2020-06-09 00:00,17389,16450,7524,16580
2020-06-09 01:00,17389,16450,7524,16580
2020-06-09 02:00,17389,16450,7526,16580
2020-06-09 03:00,17392,16450,7528,16580
2020-06-09 04:00,17393,16450,7528,16580
2020-06-09 05:00,17393,16450,7530,16580
2020-06-09 06:00,17397,16450,7532,16580
2020-06-09 07:00,17421,16452,7557,16581
2020-06-09 08:00,17473,16455,7595,16584
2020-06-09 09:00,17510,16469,7634,16594
2020-06-09 10:00,17547,16480,7664,16609
2020-06-09 11:00,17569,16500,7691,16628
2020-06-09 12:00,17588,16521,7751,16648
2020-06-09 13:00,17638,16580,7804,16676
2020-06-09 14:00,17682,16594,7859,16697
2020-06-09 15:00,17744,16642,8051,16735
2020-06-09 16:00,17817,16668,8148,16762
2020-06-09 17:00,17915,16715,8257,16821
2020-06-09 18:00,18057,16802,8432,16890
2020-06-09 19:00,18206,16908,8603,16994
2020-06-09 20:00,18286,16954,8670,17027
2020-06-09 21:00,18350,16999,8719,17061
2020-06-09 22:00,18394,17022,8739,17080
2020-06-09 23:00,18402,17027,8747,17083
2020-06-10 00:00,18404,17030,8753,17085
2020-06-10 01:00,18406,17030,8754,17085
2020-06-10 02:00,18406,17030,8755,17085
2020-06-10 03:00,18406,17030,8757,17085
2020-06-10 04:00,18406,17031,8757,17085
2020-06-10 05:00,18406,17032,8758,17085
2020-06-10 06:00,18410,17032,8759,17085
2020-06-10 07:00,18416,17034,8772,17087
2020-06-10 08:00,18428,17039,8780,17094
2020-06-10 10:00,18465,17055,8809,17102
2020-06-10 11:00,18474,17068,8821,17108
2020-06-10 12:00,18490,17086,8835,17123
2020-06-10 13:00,18494,17095,8848,17131
2020-06-10 14:00,18499,17095,8850,17135
2020-06-10 15:00,18506,17095,8851,17137
2020-06-10 16:00,18518,17096,8857,17138
2020-06-10 17:00,18525,17097,8875,17140
2020-06-10 18:00,18550,17110,8904,17147
2020-06-10 19:00,18573,17119,8930,17158
2020-06-10 20:00,18595,17133,8951,17176
2020-06-10 21:00,18606,17143,8962,17180
2020-06-10 22:00,18610,17144,8964,17180
2020-06-10 23:00,18614,17148,8967,17190
2020-06-11 00:00,18619,17148,8967,17190
2020-06-11 01:00,18619,17148,8969,17190
2020-06-11 03:00,18620,17152,8970,17191
2020-06-11 04:00,18620,17153,8971,17192
2020-06-11 06:00,18623,17160,8973,17200
2020-06-11 07:00,18638,17160,8987,17201
2020-06-11 08:00,18673,17163,9013,17206
2020-06-11 09:00,18697,17174,9045,17213
2020-06-11 10:00,18736,17177,9073,17222
2020-06-11 11:00,18757,17210,9119,17241
2020-06-11 12:00,18784,17222,9148,17256
2020-06-11 13:00,18815,17241,9193,17273
2020-06-11 14:00,18847,17255,9249,17292
2020-06-11 15:00,18910,17282,9313,17317
2020-06-11 16:00,18997,17308,9396,17346
2020-06-11 17:00,19088,17346,9515,17374
2020-06-11 18:00,19199,17400,9665,17432
2020-06-11 19:00,19362,17495,9850,17496
2020-06-11 20:00,19497,17585,9980,17591
2020-06-11 21:00,19596,17655,10072,17660
2020-06-11 22:00,19667,17698,10121,17684
2020-06-11 23:00,19703,17713,10139,17695
2020-06-12 00:00,19712,17713,10145,17698
2020-06-12 01:00,19712,17717,10148,17698
2020-06-12 02:00,19715,17717,10149,17698
2020-06-12 03:00,19716,17717,10149,17698
2020-06-12 04:00,19716,17718,10149,17698
2020-06-12 05:00,19717,17718,10152,17698
2020-06-12 06:00,19720,17718,10155,17698
2020-06-12 07:00,19736,17722,10178,17700
2020-06-12 08:00,19771,17726,10210,17707
2020-06-12 09:00,19816,17735,10242,17707
2020-06-12 10:00,19843,17739,10275,17720
2020-06-12 11:00,19876,17762,10332,17740
2020-06-12 12:00,19934,17802,10426,17776
2020-06-12 13:00,19995,17836,10512,17806
2020-06-12 14:00,20055,17853,10578,17827
2020-06-12 15:00,20112,17876,10653,17843
2020-06-12 16:00,20204,17904,10757,17878
2020-06-12 17:00,20304,17945,10879,17913
2020-06-12 18:00,20413,17986,11005,17946
2020-06-12 19:00,20494,18039,11146,17984
2020-06-12 20:00,20617,18106,11262,18051
2020-06-12 21:00,20739,18178,11318,18108
2020-06-12 22:00,20811,18217,11362,18126
2020-06-12 23:00,20853,18224,11372,18132
2020-06-13 00:00,20861,18227,11380,18134
2020-06-13 01:00,20863,18227,11385,18136
2020-06-13 02:00,20869,18232,11386,18136
2020-06-13 03:00,20869,18234,11386,18136
2020-06-13 04:00,20869,18234,11388,18136
2020-06-13 05:00,20869,18235,11388,18136
2020-06-13 06:00,20869,18235,11388,18136
2020-06-13 07:00,20873,18238,11392,18136
2020-06-13 08:00,20881,18239,11408,18137
2020-06-13 09:00,20900,18249,11434,18148
2020-06-13 10:00,20931,18269,11504,18180
2020-06-13 11:00,20983,18305,11647,18233
2020-06-13 12:00,21100,18351,11896,18277
2020-06-13 13:00,21211,18422,12115,18348
2020-06-13 14:00,21327,18469,12272,18389
2020-06-13 15:00,21485,18514,12400,18426
2020-06-13 16:00,21620,18550,12539,18464
2020-06-13 17:00,21785,18583,12629,18494
2020-06-13 18:00,21965,18641,12733,18541
2020-06-13 19:00,22113,18682,12843,18593
2020-06-13 20:00,22242,18704,12911,18605
2020-06-13 21:00,22266,18704,12933,18606
2020-06-13 22:00,22279,18707,12938,18613
2020-06-13 23:00,22293,18718,12945,18616
2020-06-14 00:00,22298,18728,12945,18620
2020-06-14 01:00,22298,18728,12945,18620
2020-06-14 02:00,22298,18728,12945,18620
2020-06-14 03:00,22298,18728,12945,18620
2020-06-14 04:00,22298,18728,12945,18620
2020-06-14 05:00,22298,18728,12945,18620
2020-06-14 06:00,22298,18728,12945,18620
2020-06-14 07:00,22298,18728,12945,18620
2020-06-14 08:00,22298,18728,12945,18620
2020-06-14 09:00,22298,18728,12945,18620
2020-06-14 10:00,22298,18728,12945,18620
2020-06-14 11:00,22298,18728,12945,18620
2020-06-14 12:00,22298,18728,12945,18620
2020-06-14 13:00,22298,18728,12945,18620
2020-06-14 14:00,22298,18728,12945,18620
2020-06-14 15:00,22298,18728,12945,18620
2020-06-14 16:00,22298,18728,12945,18620
2020-06-14 17:00,22298,18728,12945,18620
2020-06-14 18:00,22298,18728,12945,18620
2020-06-14 19:00,22298,18728,12945,18620
2020-06-14 20:00,22298,18728,12945,18620
2020-06-14 21:00,22298,18728,12945,18620
2020-06-14 22:00,22298,18728,12945,18620
2020-06-14 23:00,22298,18728,12945,18620
2020-06-15 00:00,22298,18728,12945,18620
2020-06-15 01:00,22298,18728,12945,18620
2020-06-15 02:00,22298,18728,12945,18620
2020-06-15 03:00,22298,18728,12945,18620
2020-06-15 04:00,22298,18728,12945,18620
2020-06-15 05:00,22298,18728,12945,18620
2020-06-15 06:00,22298,18728,12945,18620
2020-06-15 07:00,22298,18728,12945,18620
2020-06-15 08:00,22298,18728,12945,18620
2020-06-15 09:00,22308,18728,12957,18623
2020-06-15 10:00,22344,18735,12994,18626
2020-06-15 11:00,22363,18740,13018,18633
2020-06-15 12:00,22391,18768,13068,18668
2020-06-15 13:00,22418,18797,13109,18700
2020-06-15 14:00,22449,18811,13138,18709
2020-06-15 15:00,22495,18827,13193,18721
2020-06-15 16:00,22569,18841,13261,18734
2020-06-15 17:00,22653,18857,13381,18760
2020-06-15 18:00,22785,18909,13521,18819
2020-06-15 19:00,22931,18988,13700,18876
2020-06-15 20:00,23079,19102,13843,18992
2020-06-15 21:00,23199,19211,13938,19059
2020-06-15 22:00,23274,19265,14000,19095
2020-06-15 23:00,23329,19275,14035,19102
2020-06-16 00:00,23336,19276,14038,19104
2020-06-16 01:00,23337,19276,14039,19105
2020-06-16 02:00,23337,19276,14040,19105
2020-06-16 03:00,23338,19276,14042,19105
2020-06-16 04:00,23338,19276,14042,19105
2020-06-16 05:00,23339,19276,14042,19105
2020-06-16 06:00,23343,19276,14043,19105
2020-06-16 07:00,23365,19280,14080,19109
2020-06-16 08:00,23417,19284,14123,19112
2020-06-16 10:00,23494,19297,14215,19126
2020-06-16 11:00,23526,19327,14260,19147
2020-06-16 12:00,23559,19350,14320,19174
2020-06-16 13:00,23603,19364,14372,19194
2020-06-16 14:00,23628,19385,14412,19212
2020-06-16 15:00,23664,19405,14459,19235
2020-06-16 16:00,23739,19423,14532,19263
2020-06-16 17:00,23848,19541,14663,19340
2020-06-16 18:00,24120,19663,15050,19468
2020-06-16 19:00,24273,19789,15585,19604
2020-06-16 20:00,24420,19883,15697,19674
2020-06-16 21:00,24541,19957,15771,19756
2020-06-16 22:00,24616,20003,15804,19784
2020-06-16 23:00,24646,20015,15810,19786
2020-06-17 00:00,24653,20019,15811,19790
2020-06-17 01:00,24656,20019,15816,19792
2020-06-17 02:00,24659,20019,15821,19792
2020-06-17 03:00,24660,20019,15821,19792
2020-06-17 04:00,24660,20019,15821,19792
2020-06-17 05:00,24660,20019,15822,19792
2020-06-17 06:00,24665,20019,15826,19792
2020-06-17 07:00,24693,20021,15857,19793
2020-06-17 08:00,24745,20027,15895,19801
2020-06-17 09:00,24795,20035,15930,19809
2020-06-17 10:00,24832,20079,15991,19822
2020-06-17 11:00,24863,20100,16025,19840
2020-06-17 12:00,24888,20128,16057,19855
2020-06-17 13:00,24919,20136,16091,19868
2020-06-17 14:00,24939,20141,16106,19875
2020-06-17 15:00,24960,20144,16136,19898
2020-06-17 16:00,25024,20156,16203,19906
2020-06-17 17:00,25091,20174,16306,19928
2020-06-17 18:00,25197,20212,16442,19977
2020-06-17 19:00,25304,20288,16595,20053
2020-06-17 20:00,25444,20396,16712,20133
2020-06-17 21:00,25562,20481,16794,20210
2020-06-17 22:00,25637,20523,16843,20240
2020-06-17 23:00,25674,20538,16858,20246
2020-06-18 00:00,25682,20541,16859,20246
2020-06-18 01:00,25683,20541,16860,20246
2020-06-18 02:00,25684,20541,16862,20247
2020-06-18 03:00,25684,20541,16862,20247
2020-06-18 04:00,25684,20541,16862,20247
2020-06-18 05:00,25684,20541,16862,20247
2020-06-18 06:00,25689,20541,16865,20247
2020-06-18 07:00,25694,20542,16878,20247
2020-06-18 08:00,25709,20545,16892,20248
2020-06-18 09:00,25720,20547,16906,20249
2020-06-18 10:00,25725,20548,16911,20250
2020-06-18 11:00,25730,20553,16919,20254
2020-06-18 12:00,25731,20553,16925,20254
2020-06-18 13:00,25733,20553,16930,20255
2020-06-18 14:00,25737,20553,16935,20255
2020-06-18 15:00,25738,20553,16937,20255
2020-06-18 16:00,25742,20559,16945,20256
2020-06-18 17:00,25751,20565,16962,20264
2020-06-18 18:00,25767,20574,16999,20277
2020-06-18 19:00,25799,20595,17027,20292
2020-06-18 20:00,25822,20627,17054,20307
2020-06-18 21:00,25841,20644,17065,20322
2020-06-18 22:00,25854,20663,17073,20330
2020-06-18 23:00,25864,20663,17079,20333
2020-06-19 00:00,25865,20667,17081,20335
2020-06-19 01:00,25866,20669,17082,20335
2020-06-19 02:00,25866,20669,17082,20335
2020-06-19 03:00,25866,20669,17082,20335
2020-06-19 04:00,25866,20671,17082,20335
2020-06-19 05:00,25867,20671,17083,20335
2020-06-19 06:00,25868,20671,17083,20335
2020-06-19 07:00,25870,20672,17098,20336
2020-06-19 08:00,25886,20674,17111,20337
2020-06-19 09:00,25890,20676,17121,20338
2020-06-19 10:00,25893,20677,17124,20339
2020-06-19 11:00,25893,20677,17128,20340
2020-06-19 12:00,25893,20678,17132,20340
2020-06-19 13:00,25898,20679,17135,20341
2020-06-19 14:00,25899,20680,17140,20344
2020-06-19 15:00,25904,20683,17148,20345
2020-06-19 16:00,25913,20683,17159,20346
2020-06-19 17:00,25928,20684,17178,20360
2020-06-19 18:00,25943,20697,17206,20365
2020-06-19 19:00,25966,20715,17238,20376
2020-06-19 20:00,25998,20732,17282,20385
2020-06-19 21:00,26021,20739,17317,20395
2020-06-19 22:00,26043,20754,17322,20405
2020-06-19 23:00,26061,20764,17330,20414
2020-06-20 00:00,26063,20765,17331,20417
2020-06-20 01:00,26063,20765,17331,20417
2020-06-20 02:00,26063,20765,17331,20417
2020-06-20 03:00,26063,20765,17331,20417
2020-06-20 04:00,26063,20766,17331,20417
2020-06-20 05:00,26063,20766,17331,20417
2020-06-20 06:00,26064,20766,17331,20417
2020-06-20 07:00,26065,20766,17339,20419
2020-06-20 08:00,26069,20766,17342,20419
2020-06-20 09:00,26072,20766,17345,20419
2020-06-20 10:00,26077,20767,17353,20422
2020-06-20 11:00,26080,20770,17366,20426
2020-06-20 12:00,26089,20773,17385,20429
2020-06-20 13:00,26095,20776,17404,20434
2020-06-20 14:00,26111,20781,17413,20436
2020-06-20 15:00,26118,20783,17422,20439
2020-06-20 16:00,26124,20784,17429,20445
2020-06-20 17:00,26124,20784,17429,20445
2020-06-20 18:00,26128,20787,17436,20450
2020-06-20 19:00,26139,20791,17446,20454
2020-06-20 20:00,26150,20795,17449,20456
2020-06-20 21:00,26156,20805,17456,20470
2020-06-20 22:00,26164,20816,17459,20478
2020-06-20 23:00,26171,20819,17461,20479
2020-06-21 01:00,26176,20820,17462,20480
2020-06-21 02:00,26177,20820,17463,20480
2020-06-21 03:00,26177,20820,17464,20480
2020-06-21 04:00,26177,20820,17464,20480
2020-06-21 05:00,26177,20820,17464,20480
2020-06-21 06:00,26177,20826,17464,20487
2020-06-21 07:00,26177,20826,17465,20487
2020-06-21 08:00,26177,20828,17465,20488
2020-06-21 09:00,26177,20828,17467,20489
2020-06-21 10:00,26179,20832,17474,20496
2020-06-21 11:00,26184,20840,17478,20503
2020-06-21 12:00,26187,20849,17483,20515
2020-06-21 13:00,26196,20857,17504,20518
2020-06-21 14:00,26229,20867,17553,20530
2020-06-21 15:00,26245,20877,17573,20541
2020-06-21 16:00,26263,20889,17614,20552
2020-06-21 17:00,26311,20913,17685,20570
2020-06-21 18:00,26386,20952,17732,20613
2020-06-21 19:00,26477,20986,17814,20655
2020-06-21 20:00,26551,21023,17881,20690
2020-06-21 21:00,26600,21041,17899,20714
2020-06-21 22:00,26620,21058,17909,20722
2020-06-21 23:00,26636,21070,17910,20727
2020-06-22 00:00,26636,21072,17910,20727
2020-06-22 01:00,26637,21072,17910,20727
2020-06-22 02:00,26637,21072,17910,20727
2020-06-22 03:00,26637,21072,17910,20727
2020-06-22 04:00,26638,21072,17910,20727
2020-06-22 05:00,26638,21072,17911,20727
2020-06-22 06:00,26642,21074,17912,20727
2020-06-22 07:00,26659,21077,17938,20732
2020-06-22 08:00,26694,21082,17966,20737
2020-06-22 09:00,26731,21089,18002,20743
2020-06-22 10:00,26759,21095,18025,20750
2020-06-22 11:00,26776,21101,18057,20755
2020-06-22 12:00,26799,21109,18095,20773
2020-06-22 13:00,26827,21123,18137,20793
2020-06-22 14:00,26857,21137,18174,20799
2020-06-22 15:00,26887,21146,18214,20809
2020-06-22 16:00,26937,21163,18286,20838
2020-06-22 17:00,27021,21191,18391,20871
2020-06-22 18:00,27151,21253,18540,20948
2020-06-22 19:00,27292,21324,18717,21015
2020-06-22 20:00,27403,21411,18879,21121
2020-06-22 21:00,27526,21513,18965,21228
2020-06-22 22:00,27612,21577,19004,21255
2020-06-22 23:00,27652,21588,19019,21270
2020-06-23 00:00,27655,21589,19025,21270
2020-06-23 01:00,27658,21591,19026,21270
2020-06-23 02:00,27658,21591,19026,21271
2020-06-23 03:00,27663,21591,19027,21271
2020-06-23 04:00,27663,21591,19027,21271
2020-06-23 05:00,27664,21591,19027,21271
2020-06-23 06:00,27665,21593,19031,21273
2020-06-23 07:00,27697,21595,19066,21279
2020-06-23 08:00,27754,21603,19113,21284
2020-06-23 09:00,27811,21611,19165,21295
2020-06-23 10:00,27847,21621,19197,21312
2020-06-23 11:00,27871,21662,19225,21359
2020-06-23 12:00,27898,21684,19287,21378
2020-06-23 13:00,27934,21707,19360,21404
2020-06-23 14:00,27986,21726,19415,21412
2020-06-23 15:00,28037,21746,19476,21445
2020-06-23 16:00,28105,21768,19564,21473
2020-06-23 17:00,28196,21820,19708,21510
2020-06-23 18:00,28329,21877,19875,21571
2020-06-23 19:00,28482,21972,20061,21688
2020-06-23 20:00,28637,22083,20242,21788
2020-06-23 21:00,28769,22200,20324,21880
2020-06-23 22:00,28876,22268,20373,21918
2020-06-23 23:00,28918,22275,20387,21928
2020-06-24 00:00,28935,22276,20388,21928
2020-06-24 01:00,28937,22276,20391,21928
2020-06-24 02:00,28937,22276,20392,21928
2020-06-24 03:00,28939,22280,20395,21928
2020-06-24 04:00,28940,22280,20395,21929
2020-06-24 05:00,28941,22280,20398,21929
2020-06-24 06:00,28942,22280,20401,21929
2020-06-24 07:00,28963,22280,20427,21930
2020-06-24 08:00,29008,22286,20457,21936
2020-06-24 09:00,29044,22294,20511,21944
2020-06-24 10:00,29077,22300,20549,21949
2020-06-24 11:00,29108,22316,20594,21977
